LINKSERIAL,USECOUNT,LOCAL_ID,AADT_YEAR,AADT,AADT_CAR,AADT_TRUCK,AADT_SUT,AADT_MUT,FCLASS,FCLASS_LABEL,AREATYPE,AREATYPE_LABEL,FCLASS_GROUP,COUNTY,CountyName,VOLUME_GROUP_MUT,VOLUME_GROUP_SUT,VOLUME_GROUP_TRUCK
5008,1,50-5189,2018,22538,22053,485,209,58,3,Principal Arterial,4,Suburban,Freeway/Prin. Art.,4,Macomb,0-99,200-499,200-499
4809,1,50-5190,2018,27351,26867,484,265,93,3,Principal Arterial,4,Suburban,Freeway/Prin. Art.,4,Macomb,0-99,200-499,200-499
4281,1,50-5191,2018,7608,7396,211,94,66,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,4,Macomb,0-99,0-99,100-199
6073,0,50-5193,2019,16615,15966,649,399,184,4,Minor Arterial,4,Suburban,Other Road,4,Macomb,100-199,200-499,500-999
5584,0,50-5194,2019,28786,27663,1123,691,317,4,Minor Arterial,4,Suburban,Other Road,4,Macomb,200-499,500-999,1000-1999
6297,0,50-5195,2019,18996,18255,741,456,209,4,Minor Arterial,5,Rural,Other Road,4,Macomb,200-499,200-499,500-999
5858,0,50-5196,2019,7639,7332,307,191,85,5,Major Collector,3,Urban,Other Road,4,Macomb,0-99,100-199,200-499
6249,1,50-5197,2019,8126,7842,284,105,170,4,Minor Arterial,3,Urban,Other Road,4,Macomb,100-199,100-199,200-499
6111,0,50-5198,2018,3321,3226,94,88,6,5,Major Collector,4,Suburban,Other Road,4,Macomb,0-99,0-99,0-99
4414,0,50-5199,2018,26313,25950,363,226,45,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,4,Macomb,0-99,200-499,200-499
4111,1,50-5200,2018,20374,19898,475,185,205,3,Principal Arterial,4,Suburban,Freeway/Prin. Art.,4,Macomb,200-499,100-199,200-499
37234,0,50-5205,2018,3653,3594,58,41,20,5,Major Collector,4,Suburban,Other Road,4,Macomb,0-99,0-99,0-99
20453,1,50-5208,2018,15661,15460,200,143,56,4,Minor Arterial,4,Suburban,Other Road,4,Macomb,0-99,100-199,100-199
6769,1,50-5212,2018,14379,14154,224,119,62,5,Major Collector,4,Suburban,Other Road,4,Macomb,0-99,100-199,100-199
4215,1,50-5213,2018,13008,12712,295,220,57,5,Major Collector,4,Suburban,Other Road,4,Macomb,0-99,200-499,200-499
20902,0,50-5214,2019,10925,10487,438,273,121,5,Major Collector,4,Suburban,Other Road,4,Macomb,100-199,200-499,200-499
4871,0,50-5215,2019,19356,18603,753,464,212,4,Minor Arterial,3,Urban,Other Road,4,Macomb,200-499,200-499,500-999
4617,0,50-5216,2019,21500,20659,841,517,238,4,Minor Arterial,3,Urban,Other Road,4,Macomb,200-499,500-999,500-999
5973,0,50-5217,2019,5389,5175,214,134,58,5,Major Collector,3,Urban,Other Road,4,Macomb,0-99,100-199,100-199
6171,0,50-5218,2019,3120,2996,124,78,34,5,Major Collector,4,Suburban,Other Road,4,Macomb,0-99,0-99,100-199
24055,0,50-5219,2018,13773,13580,193,121,41,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,4,Macomb,0-99,100-199,100-199
24168,0,50-5220,2019,15884,15607,277,156,41,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,4,Macomb,0-99,100-199,100-199
5976,1,50-5221,2018,13734,13478,255,96,139,4,Minor Arterial,4,Suburban,Other Road,4,Macomb,100-199,0-99,200-499
6573,0,50-5222,2018,10638,10517,121,90,16,4,Minor Arterial,4,Suburban,Other Road,4,Macomb,0-99,0-99,100-199
24219,0,50-5223,2019,4040,3883,157,97,44,4,Minor Arterial,4,Suburban,Other Road,4,Macomb,0-99,0-99,100-199
20068,0,50-5225,2019,6327,6075,252,158,69,5,Major Collector,4,Suburban,Other Road,4,Macomb,0-99,100-199,200-499
20066,0,50-5226,2019,4352,4179,173,109,47,5,Major Collector,5,Rural,Other Road,4,Macomb,0-99,100-199,100-199
24409,0,50-5230,2019,7864,7793.5,70,45,24,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,4,Macomb,0-99,0-99,0-99
24495,0,50-5230,2019,7864,7793.5,70,45,24,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,4,Macomb,0-99,0-99,0-99
20575,0,50-5234,2019,19578,18813,765,471,216,4,Minor Arterial,3,Urban,Other Road,4,Macomb,200-499,200-499,500-999
20754,0,50-5235,2019,8237,7916,321,198,90,4,Minor Arterial,3,Urban,Other Road,4,Macomb,0-99,100-199,200-499
6366,0,50-5236,2019,5206,4998,208,130,57,5,Major Collector,4,Suburban,Other Road,4,Macomb,0-99,100-199,100-199
6412,0,50-5238,2018,3030,2959,70,37,34,5,Major Collector,5,Rural,Other Road,4,Macomb,0-99,0-99,0-99
5025,0,50-5245,2019,5153,4948,205,128,56,5,Major Collector,3,Urban,Other Road,4,Macomb,0-99,100-199,100-199
4646,0,50-5247,2019,10977,10548,429,264,121,4,Minor Arterial,3,Urban,Other Road,4,Macomb,100-199,200-499,200-499
4937,0,50-5249,2019,3193,3065,128,80,35,5,Major Collector,3,Urban,Other Road,4,Macomb,0-99,0-99,100-199
5650,0,50-5253,2019,4620,4434,186,116,52,5,Major Collector,4,Suburban,Other Road,4,Macomb,0-99,100-199,100-199
4880,0,50-5255,2018,6412.5,6332.5,79,39,40,3,Principal Arterial,4,Suburban,Freeway/Prin. Art.,4,Macomb,0-99,0-99,0-99
5551,0,50-5255,2018,6412.5,6332.5,79,39,40,3,Principal Arterial,4,Suburban,Freeway/Prin. Art.,4,Macomb,0-99,0-99,0-99
4853,1,50-5256,2018,28694.5,28033.5,661,392,224,3,Principal Arterial,4,Suburban,Freeway/Prin. Art.,4,Macomb,200-499,200-499,500-999
5672,1,50-5256,2018,28694.5,28033.5,661,392,224,3,Principal Arterial,4,Suburban,Freeway/Prin. Art.,4,Macomb,200-499,200-499,500-999
4016,1,50-5257,2018,31534.5,30673.5,861,473,370,3,Principal Arterial,4,Suburban,Freeway/Prin. Art.,4,Macomb,200-499,200-499,500-999
5732,1,50-5257,2018,31534.5,30673.5,861,473,370,3,Principal Arterial,4,Suburban,Freeway/Prin. Art.,4,Macomb,200-499,200-499,500-999
4990,1,50-5262,2019,46723.5,43408,3315,1083,2083,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,4,Macomb,2000+,1000-1999,2000+
5841,1,50-5262,2019,46723.5,43408,3315,1083,2083,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,4,Macomb,2000+,1000-1999,2000+
5964,1,50-5264,2019,20257.5,19234.5,1023,474,476,3,Principal Arterial,4,Suburban,Freeway/Prin. Art.,4,Macomb,200-499,200-499,500-999
34566,1,50-5264,2019,20257.5,19234.5,1023,474,476,3,Principal Arterial,4,Suburban,Freeway/Prin. Art.,4,Macomb,200-499,200-499,500-999
4224,1,50-5265,2019,22171.5,21131,1040,448,532,3,Principal Arterial,4,Suburban,Freeway/Prin. Art.,4,Macomb,500-999,200-499,500-999
5603,1,50-5265,2019,22171.5,21131,1040,448,532,3,Principal Arterial,4,Suburban,Freeway/Prin. Art.,4,Macomb,500-999,200-499,500-999
4298,1,50-5266,2019,19346,18079.5,1266,408,844,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,4,Macomb,500-999,200-499,1000-1999
5533,1,50-5266,2019,19346,18079.5,1266,408,844,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,4,Macomb,500-999,200-499,1000-1999
3903,0,50-5267,2019,18169,17461,708,436,199,4,Minor Arterial,4,Suburban,Other Road,4,Macomb,100-199,200-499,500-999
6004,0,50-5267,2019,18169,17461,708,436,199,4,Minor Arterial,4,Suburban,Other Road,4,Macomb,100-199,200-499,500-999
6928,0,50-5268,2019,8921,8572,349,214,99,4,Minor Arterial,4,Suburban,Other Road,4,Macomb,0-99,200-499,200-499
6517,0,50-5269,2019,5770,5539,231,144,64,5,Major Collector,5,Rural,Other Road,4,Macomb,0-99,100-199,200-499
6933,0,50-5270,2019,6920,6642,278,173,77,5,Major Collector,5,Rural,Other Road,4,Macomb,0-99,100-199,200-499
6545,0,50-5272,2018,1440,1414,25,10,11,4,Minor Arterial,4,Suburban,Other Road,4,Macomb,0-99,0-99,0-99
6039,0,50-5273,2019,4981,4781,200,125,55,5,Major Collector,5,Rural,Other Road,4,Macomb,0-99,100-199,100-199
19758,1,50-5277,2018,11070,10576,493,256,230,4,Minor Arterial,5,Rural,Other Road,4,Macomb,200-499,200-499,200-499
19742,0,50-5279,2018,5881,5756,124,77,48,5,Major Collector,5,Rural,Other Road,4,Macomb,0-99,0-99,100-199
19760,0,50-5280,2019,18276,17564,712,438,201,4,Minor Arterial,4,Suburban,Other Road,4,Macomb,200-499,200-499,500-999
19746,0,50-5285,2019,7974,7654,320,200,88,5,Major Collector,5,Rural,Other Road,4,Macomb,0-99,200-499,200-499
5906,0,50-5287,2019,3306,3175,131,82,36,5,Major Collector,4,Suburban,Other Road,4,Macomb,0-99,0-99,100-199
6885,1,50-5292,2018,28938,28309,629,250,77,3,Principal Arterial,4,Suburban,Freeway/Prin. Art.,4,Macomb,0-99,200-499,200-499
6198,1,50-5293,2018,20580,19752,827,323,477,4,Minor Arterial,4,Suburban,Other Road,4,Macomb,200-499,200-499,500-999
6274,0,50-5296,2019,7428,7140,288,177,81,4,Minor Arterial,5,Rural,Other Road,4,Macomb,0-99,100-199,200-499
6699,0,50-5297,2019,6237,5994,243,150,68,4,Minor Arterial,5,Rural,Other Road,4,Macomb,0-99,100-199,200-499
4895,1,50-5299,2019,27239,26699,540,339,77,4,Minor Arterial,3,Urban,Other Road,4,Macomb,0-99,200-499,200-499
4223,0,50-5300,2019,30950,29742,1208,743,341,4,Minor Arterial,4,Suburban,Other Road,4,Macomb,200-499,500-999,1000-1999
4178,0,50-5301,2019,17663,16973,690,424,195,4,Minor Arterial,3,Urban,Other Road,4,Macomb,100-199,200-499,500-999
4873,1,50-5302,2019,36401,35825,576,344,90,4,Minor Arterial,3,Urban,Other Road,4,Macomb,0-99,200-499,200-499
4800,0,50-5303,2019,20194,19406,788,485,222,4,Minor Arterial,4,Suburban,Other Road,4,Macomb,200-499,200-499,500-999
4822,0,50-5304,2019,13634,13100,534,328,151,4,Minor Arterial,4,Suburban,Other Road,4,Macomb,100-199,200-499,200-499
5806,0,50-5305,2019,8456,8127,329,203,92,4,Minor Arterial,4,Suburban,Other Road,4,Macomb,0-99,200-499,200-499
6657,0,50-5307,2018,4542,4440,101,59,42,5,Major Collector,4,Suburban,Other Road,4,Macomb,0-99,0-99,100-199
4165,0,50-5309,2018,14299.5,13928,371,185,129,3,Principal Arterial,4,Suburban,Freeway/Prin. Art.,4,Macomb,100-199,100-199,200-499
20030,0,50-5309,2018,14299.5,13928,371,185,129,3,Principal Arterial,4,Suburban,Freeway/Prin. Art.,4,Macomb,100-199,100-199,200-499
4928,1,50-5310,2018,20278,19634,643,192,400,3,Principal Arterial,4,Suburban,Freeway/Prin. Art.,4,Macomb,200-499,100-199,500-999
20027,1,50-5310,2018,20278,19634,643,192,400,3,Principal Arterial,4,Suburban,Freeway/Prin. Art.,4,Macomb,200-499,100-199,500-999
4465,1,50-5311,2018,33451,32836,615,300,154,3,Principal Arterial,4,Suburban,Freeway/Prin. Art.,4,Macomb,100-199,200-499,200-499
4577,1,50-5312,2018,40532,39633,899,465,215,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,4,Macomb,200-499,200-499,500-999
4476,1,50-5313,2018,40255,39389,866,391,226,3,Principal Arterial,4,Suburban,Freeway/Prin. Art.,4,Macomb,200-499,200-499,500-999
5974,1,50-5315,2018,12398,12120,277,180,85,4,Minor Arterial,4,Suburban,Other Road,4,Macomb,0-99,100-199,200-499
4022,1,50-5316,2018,17355,16948,406,268,80,4,Minor Arterial,3,Urban,Other Road,4,Macomb,0-99,200-499,200-499
6025,1,50-5317,2018,19560.5,19230.5,330,163,68,3,Principal Arterial,4,Suburban,Freeway/Prin. Art.,4,Macomb,0-99,100-199,200-499
20039,1,50-5317,2018,19560.5,19230.5,330,163,68,3,Principal Arterial,4,Suburban,Freeway/Prin. Art.,4,Macomb,0-99,100-199,200-499
6726,0,50-5324,2019,1565,1503,62,38,18,4,Minor Arterial,4,Suburban,Other Road,4,Macomb,0-99,0-99,0-99
4261,1,50-5327,2018,13415,13072,342,249,91,3,Principal Arterial,4,Suburban,Freeway/Prin. Art.,4,Macomb,0-99,200-499,200-499
5928,0,50-5331,2019,7327,7042,285,176,80,4,Minor Arterial,3,Urban,Other Road,4,Macomb,0-99,100-199,200-499
5323,0,50-5332,2019,5473,5397,76,61,14,5,Major Collector,3,Urban,Other Road,4,Macomb,0-99,0-99,0-99
6387,0,50-5333,2019,4574,4389,185,115,52,5,Major Collector,3,Urban,Other Road,4,Macomb,0-99,100-199,100-199
5504,0,50-5335,2019,3594,3510,84,47,4,5,Major Collector,3,Urban,Other Road,4,Macomb,0-99,0-99,0-99
6127,1,50-5338,2019,12587,12351,236,154,80,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,4,Macomb,0-99,100-199,200-499
6118,1,50-5339,2018,24296,23826,470,305,77,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,4,Macomb,0-99,200-499,200-499
5734,0,50-5340,2019,17901,17202,699,430,197,4,Minor Arterial,4,Suburban,Other Road,4,Macomb,100-199,200-499,500-999
6035,0,50-5341,2019,9124,8760,364,228,100,5,Major Collector,3,Urban,Other Road,4,Macomb,100-199,200-499,200-499
24067,0,50-5342,2019,4869,4829,40,24,16,5,Major Collector,3,Urban,Other Road,4,Macomb,0-99,0-99,0-99
20228,0,50-5343,2019,23671,22747,924,568,261,4,Minor Arterial,4,Suburban,Other Road,4,Macomb,200-499,500-999,500-999
20520,0,50-5345,2019,35967,34563,1404,864,396,4,Minor Arterial,4,Suburban,Other Road,4,Macomb,200-499,500-999,1000-1999
19878,0,50-5346,2019,22738,21851,887,546,250,4,Minor Arterial,4,Suburban,Other Road,4,Macomb,200-499,500-999,500-999
5721,1,50-5348,2018,15809,15286,522,272,217,4,Minor Arterial,5,Rural,Other Road,4,Macomb,200-499,200-499,200-499
5604,0,50-5349,2019,12381,11899,482,297,135,4,Minor Arterial,4,Suburban,Other Road,4,Macomb,100-199,200-499,200-499
4509,0,50-5350,2019,7064,6789,275,170,77,4,Minor Arterial,4,Suburban,Other Road,4,Macomb,0-99,100-199,200-499
20364,1,50-5356,2018,7547,7402,144,80,66,4,Minor Arterial,5,Rural,Other Road,4,Macomb,0-99,0-99,100-199
4772,1,50-5357,2018,23569,22733,836,459,277,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,4,Macomb,200-499,200-499,500-999
6320,0,50-5358,2019,7461,7171,290,179,81,4,Minor Arterial,4,Suburban,Other Road,4,Macomb,0-99,100-199,200-499
5134,0,50-5359,2019,10322,9920,402,248,113,4,Minor Arterial,4,Suburban,Other Road,4,Macomb,100-199,200-499,200-499
20409,0,50-5361,2019,7646,7348.5,297,183,84,4,Minor Arterial,3,Urban,Other Road,4,Macomb,0-99,100-199,200-499
20495,0,50-5361,2019,7646,7348.5,297,183,84,4,Minor Arterial,3,Urban,Other Road,4,Macomb,0-99,100-199,200-499
6266,0,50-5362,2019,17998,17296,702,432,198,4,Minor Arterial,3,Urban,Other Road,4,Macomb,100-199,200-499,500-999
6686,1,50-5363,2018,14661,14439,221,115,89,3,Principal Arterial,4,Suburban,Freeway/Prin. Art.,4,Macomb,0-99,100-199,200-499
5876,0,50-5367,2019,10558,10146,412,253,117,4,Minor Arterial,3,Urban,Other Road,4,Macomb,100-199,200-499,200-499
19307,0,50-5376,2019,618,592,26,16,8,5,Major Collector,3,Urban,Other Road,4,Macomb,0-99,0-99,0-99
20358,0,50-5381,2019,1168,1122,46,28,28,4,Minor Arterial,4,Suburban,Other Road,4,Macomb,0-99,0-99,0-99
20444,0,50-5382,2019,1073,1031,42,27,11,5,Major Collector,5,Rural,Other Road,4,Macomb,0-99,0-99,0-99
6453,0,50-5385,2019,18259,17547,712,438,201,4,Minor Arterial,3,Urban,Other Road,4,Macomb,200-499,200-499,500-999
5895,0,50-5389,2019,8288,7966,322,198,91,4,Minor Arterial,3,Urban,Other Road,4,Macomb,0-99,100-199,200-499
6400,0,50-5392,2019,23363,22454,909,560,256,4,Minor Arterial,3,Urban,Other Road,4,Macomb,200-499,500-999,500-999
20867,0,50-5394,2019,22126,21263,863,531,243,4,Minor Arterial,4,Suburban,Other Road,4,Macomb,200-499,500-999,500-999
4172,1,50-5398,2019,24906,24025,881,481,285,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,4,Macomb,200-499,200-499,500-999
5009,1,50-5399,2019,17062,16252.5,809,322,482,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,4,Macomb,200-499,200-499,500-999
6974,1,50-5399,2019,17062,16252.5,809,322,482,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,4,Macomb,200-499,200-499,500-999
4231,0,50-5401,2018,15136,14924,212,134,50,3,Principal Arterial,4,Suburban,Freeway/Prin. Art.,4,Macomb,0-99,100-199,100-199
5562,0,50-5401,2018,15136,14924,212,134,50,3,Principal Arterial,4,Suburban,Freeway/Prin. Art.,4,Macomb,0-99,100-199,100-199
5810,0,50-5402,2019,12761,12263,498,306,141,4,Minor Arterial,4,Suburban,Other Road,4,Macomb,100-199,200-499,200-499
5602,0,50-5403,2018,6683,6571,112,73,11,4,Minor Arterial,4,Suburban,Other Road,4,Macomb,0-99,0-99,0-99
20674,0,50-5406,2019,7732,7430,302,186,85,4,Minor Arterial,4,Suburban,Other Road,4,Macomb,0-99,100-199,200-499
4927,0,50-5412,2019,9724,9345,379,233,106,4,Minor Arterial,4,Suburban,Other Road,4,Macomb,100-199,200-499,200-499
5622,0,50-5412,2019,9724,9345,379,233,106,4,Minor Arterial,4,Suburban,Other Road,4,Macomb,100-199,200-499,200-499
19580,1,50-5414,2018,7662.5,7387,275,146,126,4,Minor Arterial,4,Suburban,Other Road,4,Macomb,100-199,100-199,200-499
19584,1,50-5414,2018,7662.5,7387,275,146,126,4,Minor Arterial,4,Suburban,Other Road,4,Macomb,100-199,100-199,200-499
6031,0,50-5418,2019,1620,1554,66,41,19,5,Major Collector,4,Suburban,Other Road,4,Macomb,0-99,0-99,0-99
5412,0,50-5421,2019,273,257,16,13,1,5,Major Collector,4,Suburban,Other Road,4,Macomb,0-99,0-99,0-99
6723,0,50-5425,2019,3483,3346,137,87,36,5,Major Collector,3,Urban,Other Road,4,Macomb,0-99,0-99,100-199
6729,0,50-5427,2019,2221,2132,89,56,24,5,Major Collector,4,Suburban,Other Road,4,Macomb,0-99,0-99,0-99
5633,0,50-5429,2019,271,261,10,6,3,4,Minor Arterial,3,Urban,Other Road,4,Macomb,0-99,0-99,0-99
6781,0,50-5440,2019,6977,6697,280,175,77,5,Major Collector,3,Urban,Other Road,4,Macomb,0-99,100-199,200-499
6139,0,50-5443,2019,2093,2011,82,52,22,5,Major Collector,3,Urban,Other Road,4,Macomb,0-99,0-99,0-99
6288,0,50-5444,2019,5080,4878,202,127,55,5,Major Collector,3,Urban,Other Road,4,Macomb,0-99,100-199,100-199
20804,0,50-5447,2017,4408,4281,127,66,57,5,Major Collector,3,Urban,Other Road,4,Macomb,0-99,0-99,100-199
20687,0,50-5448,2017,599,572,27,13,13,5,Major Collector,3,Urban,Other Road,4,Macomb,0-99,0-99,0-99
20052,0,50-5449,2019,4992,4792,200,125,55,5,Major Collector,3,Urban,Other Road,4,Macomb,0-99,100-199,100-199
4312,0,50-5451,2019,8787,8435,352,220,97,5,Major Collector,3,Urban,Other Road,4,Macomb,0-99,200-499,200-499
20072,0,50-5453,2019,2844,2729,115,72,32,5,Major Collector,4,Suburban,Other Road,4,Macomb,0-99,0-99,100-199
5859,0,50-5455,2019,1810,1738,72,45,20,5,Major Collector,4,Suburban,Other Road,4,Macomb,0-99,0-99,0-99
6725,0,50-5456,2019,3307,3176,131,82,36,5,Major Collector,4,Suburban,Other Road,4,Macomb,0-99,0-99,100-199
6463,1,50-5457,2018,9143,8874,268,169,104,4,Minor Arterial,3,Urban,Other Road,4,Macomb,100-199,100-199,200-499
5110,0,50-5459,2019,11977,11509,468,288,132,4,Minor Arterial,3,Urban,Other Road,4,Macomb,100-199,200-499,200-499
5317,0,50-5465,2019,4779,4627,95,96,35,5,Major Collector,3,Urban,Other Road,4,Macomb,0-99,0-99,100-199
5566,0,50-5467,2018,18990,18477,513,304,171,4,Minor Arterial,3,Urban,Other Road,4,Macomb,100-199,200-499,200-499
5171,0,50-5468,2019,7895,7587,308,189,87,4,Minor Arterial,3,Urban,Other Road,4,Macomb,0-99,100-199,200-499
6369,0,50-5469,2019,19794,19022,772,475,218,4,Minor Arterial,3,Urban,Other Road,4,Macomb,200-499,200-499,500-999
6122,0,50-5472,2019,13668,13134,534,328,151,4,Minor Arterial,4,Suburban,Other Road,4,Macomb,100-199,200-499,200-499
5840,0,50-5473,2019,6518,6255,263,163,74,5,Major Collector,4,Suburban,Other Road,4,Macomb,0-99,100-199,200-499
37516,1,50-5477,2019,34085,31820,2265,893,1312,5,Major Collector,4,Suburban,Other Road,4,Macomb,1000-1999,500-999,2000+
20022,0,50-5478,2019,3673,3526.5,146,92,40,5,Major Collector,4,Suburban,Other Road,4,Macomb,0-99,0-99,100-199
20611,0,50-5478,2019,3673,3526.5,146,92,40,5,Major Collector,4,Suburban,Other Road,4,Macomb,0-99,0-99,100-199
5544,0,50-5481,2019,13388,12867,521,321,146,4,Minor Arterial,3,Urban,Other Road,4,Macomb,100-199,200-499,200-499
20801,0,50-5489,2019,1492,1435,57,37,14,5,Major Collector,3,Urban,Other Road,4,Macomb,0-99,0-99,0-99
5222,0,50-5493,2019,5468,5252,216,136,58,5,Major Collector,3,Urban,Other Road,4,Macomb,0-99,100-199,100-199
6549,0,50-5495,2019,4586,4529,57,46,11,5,Major Collector,3,Urban,Other Road,4,Macomb,0-99,0-99,0-99
6674,0,50-5496,2019,3542,3398,144,89,41,5,Major Collector,3,Urban,Other Road,4,Macomb,0-99,0-99,100-199
3917,0,50-5497,2019,1687,1621,53,42,18,5,Major Collector,3,Urban,Other Road,4,Macomb,0-99,0-99,0-99
6880,0,50-5498,2019,9372,8999,373,234,102,5,Major Collector,3,Urban,Other Road,4,Macomb,100-199,200-499,200-499
6512,0,50-5500,2019,8572,8236,336,207,95,4,Minor Arterial,3,Urban,Other Road,4,Macomb,0-99,200-499,200-499
6922,0,50-5501,2019,9454,9086,368,227,103,4,Minor Arterial,3,Urban,Other Road,4,Macomb,100-199,200-499,200-499
6204,0,50-5603,2019,20096,19654,442,261,141,4,Minor Arterial,4,Suburban,Other Road,4,Macomb,100-199,200-499,200-499
6434,0,50-7008,2017,25334,24838.5,495,0,0,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,4,Macomb,0-99,0-99,0-99
4058,1,50-7097,2019,17150,16777,373,184,171,2,Other Freeway,3,Urban,Freeway/Prin. Art.,4,Macomb,100-199,100-199,200-499
19336,0,50-7125,2017,59958.5,58247,1711,1199,3357,1,Interstate Freeway,3,Urban,Interstate,4,Macomb,2000+,1000-1999,2000+
19377,0,50-7125,2017,59958.5,58247,1711,1199,3357,1,Interstate Freeway,3,Urban,Interstate,4,Macomb,2000+,1000-1999,2000+
19334,0,50-7144,2017,55960,54225,1735,951,2574,1,Interstate Freeway,3,Urban,Interstate,4,Macomb,2000+,500-999,2000+
19375,0,50-7144,2017,55960,54225,1735,951,2574,1,Interstate Freeway,3,Urban,Interstate,4,Macomb,2000+,500-999,2000+
6154,0,50-8047,2018,35909,34766.5,1493,364,368,2,Other Freeway,4,Suburban,Freeway/Prin. Art.,4,Macomb,200-499,200-499,500-999
6578,0,50-8047,2018,35909,34766.5,1493,364,368,2,Other Freeway,4,Suburban,Freeway/Prin. Art.,4,Macomb,200-499,200-499,500-999
5196,0,50-9706,2019,15342,14730,612,383,168,5,Major Collector,3,Urban,Other Road,4,Macomb,100-199,200-499,500-999
19340,0,50-9816,2017,76833.5,74134.5,2699,1537,4303,1,Interstate Freeway,3,Urban,Interstate,4,Macomb,2000+,1000-1999,2000+
19381,0,50-9816,2017,76833.5,74134.5,2699,1537,4303,1,Interstate Freeway,3,Urban,Interstate,4,Macomb,2000+,1000-1999,2000+
19337,0,50-9831,2017,51658.5,49550.5,2108,1033,2996,1,Interstate Freeway,3,Urban,Interstate,4,Macomb,2000+,1000-1999,2000+
19378,0,50-9831,2017,51658.5,49550.5,2108,1033,2996,1,Interstate Freeway,3,Urban,Interstate,4,Macomb,2000+,1000-1999,2000+
19345,0,50-9833,2017,89523.5,84681.5,4842,1790,5102,1,Interstate Freeway,3,Urban,Interstate,4,Macomb,2000+,1000-1999,2000+
19386,0,50-9833,2017,89523.5,84681.5,4842,1790,5102,1,Interstate Freeway,3,Urban,Interstate,4,Macomb,2000+,1000-1999,2000+
19338,0,50-9839,2019,62968.5,60701.5,2267,1007,1259,1,Interstate Freeway,3,Urban,Interstate,4,Macomb,1000-1999,1000-1999,2000+
19379,0,50-9839,2019,62968.5,60701.5,2267,1007,1259,1,Interstate Freeway,3,Urban,Interstate,4,Macomb,1000-1999,1000-1999,2000+
6620,0,50-9850,2019,31161.5,29759.5,1402,498,810,2,Other Freeway,4,Suburban,Freeway/Prin. Art.,4,Macomb,500-999,200-499,1000-1999
20323,0,50-9850,2019,31161.5,29759.5,1402,498,810,2,Other Freeway,4,Suburban,Freeway/Prin. Art.,4,Macomb,500-999,200-499,1000-1999
412,0,82-0030,2018,21405.5,20934.5,471,342,107,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,3,Oakland,100-199,200-499,200-499
1238,1,82-0402,2019,17056,16623.5,432,307,104,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,3,Oakland,100-199,200-499,200-499
1728,0,82-0029,2018,15678.5,15333.5,345,251,78,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,3,Oakland,0-99,200-499,200-499
1852,1,82-0096,2018,40281,38909,1371,720,521,3,Principal Arterial,3,Urban,Freeway/Prin. Art.,3,Oakland,500-999,500-999,1000-1999
